x,y,r,building,road,none
579,519,50,0.322998,0.29615524,0.38084677
488,1817,50,0.31695554,0.32927853,0.353766
115,1608,50,0.320952,0.29680467,0.3822434
1659,535,50,0.32808492,0.29082784,0.38108727
630,238,50,0.31695554,0.32927853,0.353766
805,340,50,0.32712442,0.3097525,0.36312315
251,97,50,0.33004937,0.30712804,0.36282253
139,148,50,0.33248392,0.29838368,0.36913237
86,298,50,0.31695554,0.32927853,0.353766
1700,1538,50,0.30958652,0.32037917,0.3700343
1151,1460,50,0.32083222,0.29571876,0.38344908
1680,1854,50,0.30999127,0.3279969,0.36201185
691,2025,50,0.32831505,0.27725837,0.39442655
1059,2066,50,0.2951506,0.330819,0.3740303
1503,1358,50,0.31392273,0.32106516,0.36501214
597,151,50,0.34423795,0.33528727,0.32047477
1115,1231,50,0.3077614,0.31267378,0.37956482
1606,808,50,0.31233454,0.3135779,0.37408754
145,58,50,0.32414314,0.31685278,0.35900408
1878,268,50,0.33328485,0.29834688,0.3683683
747,493,50,0.3120374,0.29486918,0.3930934
657,1761,50,0.32688972,0.3184371,0.35467318
973,500,50,0.29960546,0.3438915,0.35650304
709,589,50,0.32925323,0.28151417,0.3892326
864,1184,50,0.31588933,0.31256735,0.3715433
1548,989,50,0.33327472,0.3162025,0.35052282
570,242,50,0.349746,0.2867738,0.36348024
1245,2026,50,0.32182053,0.32409316,0.35408625
522,1135,50,0.3160256,0.3114665,0.37250796
931,1246,50,0.30680177,0.31856406,0.37463427
1445,1102,50,0.3244423,0.2951457,0.38041207
555,420,50,0.33463365,0.29849553,0.36687082
1746,872,50,0.3128609,0.28545338,0.40168574
1788,1612,50,0.29674944,0.31022108,0.39302942
1444,1443,50,0.34064156,0.28399846,0.37535998
1294,1114,50,0.31859297,0.31851214,0.36289486
91,1469,50,0.31642172,0.30203748,0.3815408
1214,2020,50,0.31467423,0.32274878,0.36257696
496,1057,50,0.33483157,0.30229852,0.36286995
339,237,50,0.32248628,0.33447695,0.34303683
795,1479,50,0.3046818,0.30064356,0.39467463
592,471,50,0.33051562,0.2903402,0.37914425
810,91,50,0.30209094,0.31653148,0.38137755
606,803,50,0.31695554,0.32927853,0.353766
1308,837,50,0.3129265,0.319986,0.3670875
53,196,50,0.3230446,0.31809455,0.3588608
801,490,50,0.3285258,0.28572604,0.38574818
354,993,50,0.31793264,0.31491643,0.36715093
858,929,50,0.31695554,0.32927853,0.353766
332,1191,50,0.31695554,0.32927853,0.353766
1590,1217,50,0.33603883,0.29252717,0.371434
1793,186,50,0.3619485,0.30402946,0.33402202
1555,934,50,0.31095257,0.2898015,0.3992459
1348,141,50,0.31407788,0.33109012,0.35483202
1459,709,50,0.33074102,0.28404728,0.38521174
380,720,50,0.32499224,0.30076537,0.3742424
464,374,50,0.32469726,0.2930841,0.38221866
1084,1446,50,0.33013624,0.30228603,0.36757773
1195,506,50,0.30616823,0.36601248,0.32781926
766,71,50,0.3160042,0.31866935,0.36532646
52,1874,50,0.31695554,0.32927853,0.353766
288,873,50,0.33226195,0.3126128,0.35512522
466,516,50,0.3130494,0.28364885,0.40330172
1540,1319,50,0.3279276,0.2707738,0.40129855
1119,211,50,0.30985776,0.28873754,0.4014047
106,397,50,0.32196492,0.31958288,0.35845223
298,1027,50,0.32161888,0.29777154,0.38060963
707,1566,50,0.31545952,0.31870496,0.36583558
1711,1187,50,0.32071522,0.29950404,0.37978077
1431,660,50,0.33998483,0.29358715,0.36642805
1060,1964,50,0.29767922,0.3256738,0.37664703
904,1146,50,0.3132083,0.3427148,0.34407693
637,1248,50,0.31206438,0.30322474,0.38471085
1569,622,50,0.34303436,0.3128785,0.3440872
1818,1640,50,0.28563997,0.3358828,0.37847728
393,1522,50,0.3167111,0.31099156,0.3722973
646,1612,50,0.31128144,0.30962953,0.37908897
63,1605,50,0.33012372,0.2841495,0.38572684
1126,1072,50,0.3321241,0.31558013,0.35229573
1583,1393,50,0.3218908,0.29600513,0.38210407
132,94,50,0.34105384,0.28476447,0.37418166
1880,1903,50,0.31374863,0.32145408,0.36479726
1873,1967,50,0.33591908,0.3134504,0.3506305
160,318,50,0.3300638,0.29634735,0.3735888
595,1312,50,0.3104035,0.33798784,0.35160866
602,1382,50,0.29409426,0.34182426,0.3640815
1546,407,50,0.31634206,0.29547697,0.38818097
1524,1899,50,0.303166,0.32279807,0.37403598
721,1178,50,0.30204245,0.31538662,0.38257083
1313,1944,50,0.31520736,0.33403578,0.35075685
1414,263,50,0.32651883,0.30252677,0.37095436
203,1004,50,0.32135987,0.30389267,0.37474743
480,978,50,0.32674003,0.2939968,0.37926325
1785,1978,50,0.31809527,0.29813427,0.38377053
242,869,50,0.3384773,0.29482198,0.3667007
511,1673,50,0.32386768,0.31268504,0.36344725
274,1599,50,0.3114182,0.30023056,0.38835126
341,1188,50,0.34486657,0.3025985,0.3525349
827,333,50,0.332122,0.31006455,0.35781342
365,140,50,0.3311388,0.27674204,0.39211923
1475,1121,50,0.33274117,0.30024636,0.36701244
391,437,50,0.3329173,0.2956345,0.37144813
1019,885,50,0.33197048,0.3082872,0.3597423
305,898,50,0.32539272,0.31604916,0.3585581
1282,1480,50,0.316141,0.34667796,0.33718103
1537,1627,50,0.3062618,0.3108714,0.38286686
1852,366,50,0.31078526,0.3194829,0.3697319
429,236,50,0.32483128,0.31122583,0.36394286
1610,1767,50,0.3151959,0.33590737,0.34889674
1247,803,50,0.31838387,0.3195071,0.36210898
1727,83,50,0.31491414,0.31309885,0.371987
1563,233,50,0.32216328,0.29085523,0.38698146
418,1654,50,0.3184016,0.31702355,0.36457485
1475,1345,50,0.32159194,0.29025736,0.3881507
1171,1302,50,0.3417376,0.319819,0.3384434
794,982,50,0.3357764,0.3212875,0.3429361
93,1151,50,0.31695554,0.32927853,0.353766
446,286,50,0.314806,0.30368203,0.38151196
334,1867,50,0.31695554,0.32927853,0.353766
1729,2002,50,0.31249216,0.30146503,0.38604283
1180,1108,50,0.29610717,0.32203692,0.38185593
495,932,50,0.32774204,0.2848167,0.3874412
129,1706,50,0.3284856,0.31573722,0.35577723
509,1414,50,0.29945493,0.315002,0.38554314
1017,1917,50,0.33055818,0.30216712,0.36727473
116,1418,50,0.3412544,0.30737972,0.3513658
1601,738,50,0.33035165,0.3209397,0.34870866
1253,1748,50,0.31194028,0.34980112,0.33825862
1137,1087,50,0.3599951,0.2782737,0.3617312
1438,1592,50,0.31441,0.31976694,0.3658231
569,2007,50,0.32239956,0.29257634,0.3850242
691,524,50,0.3232428,0.29721493,0.3795423
1262,1466,50,0.30649346,0.32896417,0.36454242
950,1978,50,0.31644326,0.3025894,0.38096735
650,1048,50,0.31916836,0.31181726,0.36901444
664,1267,50,0.3427397,0.30721492,0.35004532
115,614,50,0.3181529,0.30630484,0.37554225
1723,2037,50,0.31290835,0.32380497,0.3632867
282,84,50,0.33267018,0.28557676,0.3817531
763,1689,50,0.3014294,0.31980404,0.37876663
570,1200,50,0.32199657,0.3213451,0.35665825
1773,640,50,0.3157881,0.3002323,0.3839796
1316,1686,50,0.3100714,0.29822025,0.39170825
875,1689,50,0.30224407,0.31179404,0.38596186
1313,1706,50,0.32256964,0.30404836,0.37338194
572,1358,50,0.33802602,0.3412115,0.3207625
1635,1521,50,0.3392049,0.2966292,0.36416593
441,335,50,0.32402956,0.28196204,0.39400834
336,789,50,0.36120817,0.2887467,0.3500451
1340,604,50,0.30880108,0.31338665,0.3778123
1305,761,50,0.3408358,0.27256286,0.38660133
1236,984,50,0.29058066,0.36607462,0.34334472
1780,1613,50,0.3226332,0.31686243,0.36050436
804,1683,50,0.3054536,0.3127185,0.3818279
1444,867,50,0.31840008,0.30916467,0.37243518
991,1824,50,0.3052202,0.3342385,0.3605413
1271,482,50,0.3203793,0.31170413,0.36791655
1500,1685,50,0.31016618,0.29301888,0.39681497
1835,1621,50,0.31238598,0.32827252,0.3593415
925,1955,50,0.32512957,0.27738792,0.39748248
1202,867,50,0.31154177,0.27637213,0.41208613
1197,719,50,0.3166694,0.2777037,0.40562686
1075,808,50,0.3465447,0.3111305,0.34232485
1179,1929,50,0.31623673,0.30039403,0.38336927
733,1905,50,0.31076282,0.32127526,0.36796188
1643,1019,50,0.3087008,0.32079226,0.3705069
100,1431,50,0.32729274,0.299481,0.37322623
751,664,50,0.33350182,0.30322433,0.3632739
1654,824,50,0.31964937,0.30739942,0.3729512
1780,2053,50,0.32950836,0.29319376,0.37729785
1524,1264,50,0.3323855,0.28913486,0.37847966
1165,1235,50,0.3115942,0.31879956,0.3696063
512,1660,50,0.34924158,0.31260636,0.33815214
717,692,50,0.325534,0.30945322,0.36501276
797,1313,50,0.31209353,0.3098404,0.37806603
1194,1578,50,0.31931508,0.31272587,0.36795905
261,1677,50,0.34391192,0.2968823,0.35920578
130,323,50,0.33549502,0.29807755,0.36642745
